MaterialId,Reduced Formula,Elements,Crystal System,Space Group,Bandgap,Formation Energy Per Atom,Decomposition Energy Per Atom,NSites,Density,microgravity_advantage_score,density_contrast_score,crystal_quality_score,containerless_score,commercial_score,novelty_score,target_sectors,_n_elements
079e99d2f4,La2Zn3PIr3Rh,"['P', 'Zn', 'Rh', 'La', 'Ir']",orthorhombic,Pmm2,0.0014,-0.7322,-0.0193,10,10.6209,53.1,10.286,4.5,3.0,10.5,2.5,"['semiconductor', 'optical', 'defense']",5
91ed68cde0,Tm4Co17Re3(Si3P)3,"['Si', 'P', 'Co', 'Tm', 'Re']",monoclinic,Pm,0.0006,-0.6966,-0.0339,36,9.2449,53.1,9.702,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
34256f31a6,Tb4Co17Re3(SiP)6,"['Si', 'P', 'Co', 'Tb', 'Re']",monoclinic,Pm,inf,-0.7368,-0.0196,36,9.1171,53.09,9.699,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
d6394ea747,Tb4Co17Re3SiP11,"['Si', 'P', 'Co', 'Tb', 'Re']",monoclinic,Pm,,-0.8066,-0.0173,36,9.4029,53.09,9.699,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
949c4acd7b,Dy4Co16Re4(Si3P)3,"['Si', 'P', 'Co', 'Dy', 'Re']",monoclinic,Pm,0.0013,-0.6908,-0.0343,36,9.3897,53.09,9.699,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
08b900f8da,KReO3F2,"['O', 'F', 'K', 'Re']",monoclinic,P2_1/m,3.1198,-2.5118,-0.0175,14,3.9426,53.09,18.697,3.0,3.0,0.0,2.0,[],4
e9022830d9,KHf(TaS2)8,"['S', 'K', 'Hf', 'Ta']",trigonal,P-3m1,,-1.5182,-0.0532,26,6.3427,53.09,14.366,1.0,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
4f1315122b,K2Re2OF10,"['O', 'F', 'K', 'Re']",monoclinic,P2/c,0.5752,-2.6963,-0.0586,30,4.4131,53.09,18.697,3.0,3.0,0.0,2.0,[],4
2fec8da37c,Hf4V4Si2AsP,"['Si', 'P', 'V', 'As', 'Hf']",monoclinic,Pm,0.0148,-0.8468,-0.0501,12,9.4258,53.09,6.031,6.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'optical']",5
1f0e015a56,Tb4Co17Re3(Si5P)2,"['Si', 'P', 'Co', 'Tb', 'Re']",monoclinic,Pm,0.0016,-0.6584,-0.0227,36,9.0071,53.09,9.699,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
60b84d4e17,Hf4V4SiAs2P,"['Si', 'P', 'V', 'As', 'Hf']",monoclinic,Pm,,-0.8562,-0.0599,12,9.8041,53.09,6.031,6.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'optical']",5
f76b721f64,Tb4Co17Re3(SiP5)2,"['Si', 'P', 'Co', 'Tb', 'Re']",monoclinic,Pm,0.0019,-0.7951,-0.0122,36,9.403,53.09,9.699,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
00f79aad8a,K3Re2(O2F3)2,"['O', 'F', 'K', 'Re']",monoclinic,C2/c,0.3129,-2.6264,-0.0216,30,4.2226,53.09,18.697,3.0,3.0,0.0,2.0,[],4
b5f3385eb7,Hf4V4SiAsP2,"['Si', 'P', 'V', 'As', 'Hf']",monoclinic,Pm,0.0059,-0.9275,-0.0385,12,9.6307,53.09,6.031,6.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'optical']",5
e62e72549a,Ho5Co18Re(SiP5)2,"['Si', 'P', 'Co', 'Ho', 'Re']",monoclinic,Pm,0.0015,-0.8643,-0.0089,36,8.6604,53.09,9.699,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
909a81ec94,U4AlRe5Si6Ge,"['Al', 'Si', 'Ge', 'Re', 'U']",monoclinic,Cm,,-0.4308,-0.0193,17,12.6333,53.09,8.698,4.0,3.0,13.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical']",5
dcf9ecf11e,Li4Nd4Si4SnPb,"['Li', 'Si', 'Sn', 'Nd', 'Pb']",orthorhombic,Amm2,,-0.6253,-0.0484,14,5.7816,53.09,14.281,4.5,1.0,6.0,2.5,"['semiconductor', 'energy']",5
e09479c1b6,U4Tc7GeAs4P,"['P', 'Ge', 'As', 'Tc', 'U']",tetragonal,I4mm,0.0008,-0.597,-0.1154,17,11.8118,53.09,8.697,7.0,0.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
1572b037b1,Na2ZnPt3O8,"['O', 'Na', 'Zn', 'Pt']",trigonal,R-3m,1.2029,-1.3389,-0.0395,28,7.8627,53.09,16.7,6.0,2.0,0.0,2.0,[],4
60d88e40db,Y4Ta4Co16Si7P5,"['Si', 'P', 'Co', 'Y', 'Ta']",monoclinic,Pm,0.0021,-0.8164,-0.0123,36,8.1368,53.08,7.692,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
6813e1cb9a,Ta4BeCo4As2P,"['Be', 'P', 'Co', 'As', 'Ta']",monoclinic,Pm,0.0022,-0.5484,-0.0501,12,12.0096,53.08,7.692,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
81fd8da3c8,Y4Ta4Co16SiP11,"['Si', 'P', 'Co', 'Y', 'Ta']",monoclinic,Pm,0.002,-0.923,-0.0367,36,8.4372,53.08,7.692,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
a57f71e688,Y4Ta4Co16(SiP3)3,"['Si', 'P', 'Co', 'Y', 'Ta']",monoclinic,Pm,0.0018,-0.8936,-0.0282,36,8.3374,53.08,7.692,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
e0067a46f1,LiInPdRh,"['Li', 'Rh', 'Pd', 'In']",cubic,F-43m,0.1092,-0.4819,-0.0302,4,8.8365,53.08,15.86,7.0,2.0,0.0,2.0,[],4
cc736e8035,K8MgMn3P8(WO10)4,"['O', 'Mg', 'P', 'K', 'Mn', 'W']",triclinic,P1,,-2.5837,-0.0164,64,3.6539,53.08,16.195,2.0,3.0,4.5,3.0,['battery'],6
60ae54f43b,Ho5Co16Si6(P2Os)3,"['Si', 'P', 'Co', 'Ho', 'Os']",hexagonal,P-62m,0.0017,-0.8252,-0.0619,36,9.4489,53.08,10.444,5.5,3.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
98d3f328f3,Ta4BeCo4AsP2,"['Be', 'P', 'Co', 'As', 'Ta']",monoclinic,Pm,0.0014,-0.655,-0.0594,12,11.8805,53.08,7.692,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
98f866a25a,Y4Ta4Co16Si5P7,"['Si', 'P', 'Co', 'Y', 'Ta']",monoclinic,Pm,0.0072,-0.8586,-0.0206,36,8.286,53.08,7.692,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
c78dce7fcf,K4Os2O9,"['O', 'K', 'Os']",hexagonal,P6_3/mmc,0.0014,-1.8018,-0.0488,30,4.2081,53.07,20.106,1.5,3.0,0.0,1.5,[],3
d603aa91b9,K(OsO3)6,"['O', 'K', 'Os']",hexagonal,P6/mmm,0.0104,-1.5592,-0.0277,25,6.9186,53.07,20.106,1.5,3.0,0.0,1.5,[],3
cdf2daa6df,Cs12In2Sb4AsP,"['P', 'As', 'In', 'Sb', 'Cs']",monoclinic,Pm,0.5381,-0.4162,-0.0283,20,4.2079,53.07,3.358,11.0,0.0,15.0,2.5,"['semiconductor', 'quantum', 'optical']",5
43154477b4,Na8Li4ScIn3P8,"['Li', 'Na', 'P', 'Sc', 'In']",monoclinic,C2,1.4328,-0.5494,-0.0135,24,2.7493,53.07,9.19,7.0,1.0,10.5,2.5,"['semiconductor', 'battery', 'optical']",5
48bc0f9b01,Li2Pr3Th(Co3P2)6,"['Li', 'P', 'Co', 'Pr', 'Th']",monoclinic,Pm,0.0004,-0.7974,-0.012,36,7.4199,53.07,14.857,2.0,2.0,7.5,2.5,"['battery', 'energy']",5
3f73f4fb2c,Hf3GaP2Os3,"['P', 'Ga', 'Hf', 'Os']",hexagonal,P-62m,0.018,-0.8198,-0.0363,9,14.5019,53.07,10.608,5.5,3.0,9.0,2.0,"['semiconductor', 'optical', 'defense']",4
ca236a41c6,K(OsO3)3,"['O', 'K', 'Os']",hexagonal,P6_3mc,0.0094,-1.6182,-0.0205,26,7.0752,53.07,20.106,1.5,3.0,0.0,1.5,[],3
d44a420429,Dy5Si6Mo3(P3Ir8)2,"['Si', 'P', 'Mo', 'Dy', 'Ir']",hexagonal,P-62m,0.0011,-0.959,-0.0966,36,13.3258,53.07,10.44,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
226d41e749,Dy5Si3Mo3P9Ir16,"['Si', 'P', 'Mo', 'Dy', 'Ir']",hexagonal,P-6,0.0022,-0.945,-0.1089,36,13.4655,53.07,10.44,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
a8d080b4e6,Y2MgIn(SiIr2)2,"['Mg', 'Si', 'Y', 'In', 'Ir']",tetragonal,P-4m2,0.0153,-0.8739,-0.0469,10,10.2664,53.07,10.856,5.0,3.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
7ced84c51b,K3OsN3,"['N', 'K', 'Os']",hexagonal,P6_3/m,,-0.3114,-0.0734,14,3.4711,53.07,20.106,1.5,3.0,0.0,1.5,[],3
3201b6a462,Li4Pr3Th(Co4P3)4,"['Li', 'P', 'Co', 'Pr', 'Th']",monoclinic,Pm,0.0009,-0.8163,-0.0136,36,7.0067,53.07,14.857,2.0,2.0,7.5,2.5,"['battery', 'energy']",5
017a3f406d,Y5Ge6P6IrRh18,"['P', 'Ge', 'Y', 'Rh', 'Ir']",hexagonal,P-6,,-0.9345,-0.0636,36,8.9867,53.06,10.434,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
2742cd270f,GaSi4SnPt4,"['Si', 'Ga', 'Sn', 'Pt']",hexagonal,P-6m2,0.005,-0.5763,-0.0223,10,10.3205,53.06,8.434,7.5,2.0,10.5,2.0,"['semiconductor', 'quantum', 'optical']",4
e7c69e137c,Sc3CuAsPIr3,"['P', 'Sc', 'Cu', 'As', 'Ir']",hexagonal,P-6,0.0033,-1.015,-0.0574,9,10.1989,53.06,10.433,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
1633d7ec85,Li2Pa2Ge6Rh7,"['Li', 'Ge', 'Rh', 'Pa']",orthorhombic,Fmmm,0.0035,-0.7262,-0.09,17,9.6493,53.06,19.602,2.5,2.0,0.0,2.0,[],4
a03ca072d7,Sc3MnAsPIr3,"['P', 'Sc', 'Mn', 'As', 'Ir']",hexagonal,P-6,0.004,-1.003,-0.03,9,10.048,53.06,10.436,5.5,3.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
f292690a8a,LiTb6Cd22P,"['Li', 'P', 'Cd', 'Tb']",cubic,Fm-3m,,-0.35,-0.0213,30,8.4347,53.06,11.184,6.0,1.0,9.0,2.0,"['semiconductor', 'battery', 'optical']",4
cffab12890,NaCo2(Sn3Ir)2,"['Na', 'Co', 'Sn', 'Ir']",orthorhombic,Fmm2,0.008,-0.2268,-0.0033,11,9.0614,53.06,17.103,2.5,3.0,3.0,2.0,['battery'],4
90f12ed737,AlGaSi14(MoPt3)4,"['Al', 'Si', 'Ga', 'Mo', 'Pt']",monoclinic,Pm,,-0.6604,0.0007,32,10.9917,53.05,8.348,4.0,3.0,13.5,3.5,"['semiconductor', 'quantum', 'superalloy', 'optical']",5
107fa655e2,Cs4CdSi4Sn3As8,"['Si', 'As', 'Cd', 'Sn', 'Cs']",triclinic,P1,0.6438,-0.3121,-0.0394,20,4.4204,53.05,3.847,11.0,1.0,13.5,2.5,"['semiconductor', 'quantum', 'optical']",5
c0573f3991,Ta10CuSi3Ge2,"['Si', 'Cu', 'Ge', 'Ta']",orthorhombic,Fmm2,0.0007,-0.4685,-0.0418,16,13.3789,53.05,6.429,4.5,3.0,16.5,2.0,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",4
fc77893a7b,Hf5Zr3Nb2(SiSn3)2,"['Si', 'Zr', 'Nb', 'Sn', 'Hf']",trigonal,P31m,0.0086,-0.5837,-0.0417,18,9.5382,53.04,4.843,5.0,3.0,18.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
372baf814b,Mg4Ge4As2Ir7,"['Mg', 'Ge', 'As', 'Ir']",tetragonal,I4/mmm,0.0098,-0.4824,-0.0713,17,11.4564,53.04,11.009,5.0,3.0,9.0,2.0,"['semiconductor', 'quantum', 'optical']",4
9c6296edd7,K12Li8Zr(SiP4)3,"['Li', 'Si', 'P', 'K', 'Zr']",monoclinic,C2,,-0.5836,-0.0428,36,2.0926,53.04,8.174,4.0,2.0,15.0,2.5,"['semiconductor', 'battery', 'optical', 'energy']",5
68e3b83a9a,Mg4Ge5AsIr7,"['Mg', 'Ge', 'As', 'Ir']",tetragonal,I4mm,,-0.4709,-0.078,17,11.4201,53.04,11.009,5.0,3.0,9.0,2.0,"['semiconductor', 'quantum', 'optical']",4
9d321e73d1,HfZr7Nb2(SiSn3)2,"['Si', 'Zr', 'Nb', 'Sn', 'Hf']",trigonal,P312,0.0066,-0.6484,-0.0254,18,7.8591,53.04,4.843,5.0,3.0,18.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
6d12fba8e7,HfZr3NbSiSn3,"['Si', 'Zr', 'Nb', 'Sn', 'Hf']",trigonal,P-31m,0.0296,-0.6356,-0.0321,18,8.2742,53.04,4.843,5.0,3.0,18.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
64c5ef5ee9,K3NaPt2F12,"['F', 'Na', 'K', 'Pt']",tetragonal,P-42_1c,,-2.4243,-0.0013,36,3.6415,53.03,18.837,1.0,2.0,3.0,2.0,['battery'],4
fb85101db0,Li3Er3InSi2,"['Li', 'Si', 'In', 'Er']",hexagonal,P-62m,0.0221,-0.5243,-0.0312,9,6.1883,53.03,11.589,5.5,1.0,9.0,2.0,"['semiconductor', 'quantum', 'optical']",4
a8b9816a3c,Li2Co9Mo3P7,"['Li', 'P', 'Co', 'Mo']",hexagonal,P-6,0.0033,-0.6631,-0.0287,21,6.8439,53.03,13.254,3.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
fe6be4883c,Ta8Ga5SiMo2,"['Si', 'Ga', 'Mo', 'Ta']",orthorhombic,Fmm2,,-0.3236,-0.0129,16,12.5751,53.03,6.423,4.5,3.0,16.5,2.0,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",4
8abc5edd9f,Li2Ni9Mo3P7,"['Li', 'P', 'Ni', 'Mo']",hexagonal,P-6,0.0055,-0.6399,-0.0517,21,6.711,53.03,13.255,3.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
4ae8ce0638,Ta8Ga3Si3Mo2,"['Si', 'Ga', 'Mo', 'Ta']",orthorhombic,Fmm2,0.0033,-0.4425,-0.0296,16,12.3757,53.03,6.423,4.5,3.0,16.5,2.0,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",4
d7f37003dd,Ba3NaOsO6,"['O', 'Na', 'Ba', 'Os']",trigonal,R-3c,0.4928,-2.4692,-0.0528,22,6.5265,53.02,17.833,4.0,3.0,0.0,2.0,[],4
609875ce1b,Li2Ca4Zn2Si5Ge,"['Li', 'Si', 'Ca', 'Zn', 'Ge']",monoclinic,Cm,0.0016,-0.4562,-0.0378,14,3.116,53.01,8.997,6.0,1.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
9d20647be2,K8Ti4Cr3In(PO4)12,"['O', 'P', 'K', 'Ti', 'Cr', 'In']",trigonal,R3,,-2.8378,-0.0029,76,3.1962,53.01,6.165,5.0,2.0,16.5,3.0,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",6
3815b26911,LiTh4(AsRu)6,"['Li', 'As', 'Ru', 'Th']",cubic,Im-3m,0.0289,-0.8586,-0.0556,17,10.2695,53.01,15.829,4.0,3.0,3.0,2.0,['energy'],4
4036219d86,K2Pd3PtO6,"['O', 'K', 'Pd', 'Pt']",trigonal,R-3m,0.9014,-1.1604,-0.033,12,5.408,53.01,18.331,4.0,2.0,0.0,2.0,[],4
fce493f1bc,K5Na(AuSe13)2,"['Na', 'K', 'Se', 'Au']",triclinic,P1,0.805,-0.7395,-0.0221,34,4.1574,53.0,16.492,5.0,0.0,3.0,2.0,['battery'],4
abc438c69f,Ta6MnSi2Ge4Mo5,"['Si', 'Mn', 'Ge', 'Mo', 'Ta']",orthorhombic,Imm2,0.0009,-0.4016,-0.0537,18,11.553,53.0,6.242,4.5,3.0,16.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
de4eafc571,Ba3Ta3Si4W3O26,"['O', 'Si', 'Ba', 'Ta', 'W']",trigonal,P31m,1.2528,-3.0949,-0.0105,39,5.9723,53.0,7.99,6.0,3.0,12.0,2.5,"['quantum', 'superalloy', 'optical', 'defense']",5
d6a2c4bec9,Na2UNbS12,"['Na', 'S', 'Nb', 'U']",triclinic,P1,0.3375,-1.0817,-0.0182,16,3.3724,53.0,14.658,3.0,3.0,6.0,2.0,"['battery', 'energy']",4
650cf20604,NaSr3SnSb3Pt4,"['Na', 'Sr', 'Sn', 'Sb', 'Pt']",monoclinic,Pm,0.0241,-0.8565,-0.016,12,8.8583,53.0,16.159,4.0,2.0,3.0,2.5,['semiconductor'],5
f22b16732f,MgTa3Nb2(ReSi)6,"['Mg', 'Si', 'Nb', 'Ta', 'Re']",monoclinic,Cm,0.0228,-0.4558,-0.0203,18,12.4501,52.99,10.319,2.0,3.0,13.5,2.5,"['quantum', 'superalloy', 'defense']",5
67d31cced6,K2EuIrO6,"['O', 'K', 'Eu', 'Ir']",cubic,Fm-3m,0.003,-1.9593,-0.1307,10,5.8683,52.99,19.487,2.0,3.0,0.0,2.0,[],4
4df564d17c,Re5GeMoAs13,"['Ge', 'As', 'Mo', 'Re']",orthorhombic,Imm2,0.4997,-0.1503,-0.0511,20,9.9603,52.99,4.903,7.5,3.0,15.0,2.0,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",4
9521eb4e89,Ho5Ta3Co16(SiP2)4,"['Si', 'P', 'Co', 'Ho', 'Ta']",monoclinic,Pm,0.0046,-0.9174,-0.0354,36,9.1553,52.99,7.652,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
d508f9b694,Ho5Ta3Co16SiP11,"['Si', 'P', 'Co', 'Ho', 'Ta']",monoclinic,Pm,0.0007,-0.9706,-0.0501,36,9.2991,52.99,7.652,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
d3dd6f292f,Ho6TaCo17Si7P5,"['Si', 'P', 'Co', 'Ho', 'Ta']",monoclinic,Pm,0.0006,-0.8292,-0.0193,36,8.5804,52.99,7.652,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
50857aaa3d,Dy5Ta3Co16Si5P7,"['Si', 'P', 'Co', 'Dy', 'Ta']",monoclinic,Pm,,-0.8894,-0.0285,36,9.0986,52.98,7.648,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
f9dcb8435c,Na3Y5(P7Ir8)2,"['Na', 'P', 'Y', 'Ir']",monoclinic,Pm,0.0152,-0.8669,-0.141,38,10.2734,52.98,17.481,2.0,3.0,3.0,2.0,['battery'],4
447dc04ce3,K2TaAuSe4,"['K', 'Se', 'Ta', 'Au']",orthorhombic,Fddd,1.7791,-1.1333,-0.0716,16,5.0297,52.98,16.567,5.5,3.0,0.0,2.0,[],4
88a1df5cf2,Dy5Ta3Co16Si7P5,"['Si', 'P', 'Co', 'Dy', 'Ta']",monoclinic,Pm,,-0.8449,-0.0211,36,8.9953,52.98,7.648,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
d8fe167ced,Li3Y3HgP2,"['Li', 'P', 'Y', 'Hg']",hexagonal,P-62m,0.0135,-0.8935,-0.0466,9,5.1617,52.98,17.233,3.5,1.0,3.0,2.0,['battery'],4
2d3c9692af,K10NbInP6,"['P', 'K', 'Nb', 'In']",monoclinic,Pc,1.2677,-0.4058,-0.0169,36,2.3589,52.98,7.318,7.0,3.0,12.0,2.0,"['semiconductor', 'battery', 'quantum', 'optical']",4
01ae92b237,Tb4Ta4Co16Si5P7,"['Si', 'P', 'Co', 'Tb', 'Ta']",monoclinic,Pm,,-0.8577,-0.0209,36,9.207,52.97,7.644,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
a26160b52d,Zr8Ti7Nb2Si16W3,"['Si', 'Ti', 'Zr', 'Nb', 'W']",triclinic,P1,,-0.8722,-0.1295,36,6.4746,52.97,7.311,2.0,3.0,18.0,2.5,"['quantum', 'superalloy', 'optical', 'defense', 'energy']",5
13bc4add0b,Rb10Ba2TaNbP8,"['P', 'Rb', 'Nb', 'Ba', 'Ta']",triclinic,P1,0.9387,-0.5463,-0.0617,22,3.4577,52.97,8.812,5.0,3.0,12.0,2.5,"['quantum', 'superalloy', 'optical', 'defense']",5
73a4cb86c7,Tb4Ta4Co16Si7P5,"['Si', 'P', 'Co', 'Tb', 'Ta']",monoclinic,Pm,0.0013,-0.8151,-0.0139,36,9.09,52.97,7.644,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
26a2e9fd58,Na9Li5(NbAs4)2,"['Li', 'Na', 'As', 'Nb']",triclinic,P1,1.2406,-0.5543,-0.0197,24,3.28,52.96,10.972,5.0,3.0,9.0,2.0,"['battery', 'quantum', 'energy']",4
199cae4703,K2Nb3OsBr22,"['K', 'Br', 'Nb', 'Os']",triclinic,P1,,-1.3345,-0.0878,28,3.7063,52.96,19.14,0.0,3.0,3.0,2.0,['defense'],4
a5f2b15764,Ce4Ta4Co16Si5P7,"['Si', 'P', 'Co', 'Ce', 'Ta']",monoclinic,Pm,0.0003,-0.9252,-0.1176,36,8.8061,52.96,7.643,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
fd18538ff5,K12Li8Zr3TiAs12,"['Li', 'K', 'Ti', 'As', 'Zr']",monoclinic,C2,0.8162,-0.7072,-0.0798,36,2.9567,52.96,8.306,5.0,2.0,13.5,2.5,"['battery', 'quantum', 'optical', 'energy']",5
19f60f176f,Na5Li2NbAs4,"['Li', 'Na', 'As', 'Nb']",monoclinic,P2_1,1.2287,-0.5376,-0.0196,24,3.2231,52.96,10.972,5.0,3.0,9.0,2.0,"['battery', 'quantum', 'energy']",4
95d015dcd8,CaTb3GeAs5Ir7,"['Ca', 'Ge', 'As', 'Tb', 'Ir']",monoclinic,Cm,0.0122,-0.8014,-0.0092,17,12.7651,52.95,11.638,4.0,3.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
ca4a9761ef,K4NiSb4Pt,"['K', 'Ni', 'Sb', 'Pt']",monoclinic,C2/m,0.0709,-0.4862,-0.0415,10,4.5261,52.95,17.97,2.0,2.0,3.0,2.0,['battery'],4
b9d06f4526,K4NaSb2Au,"['Na', 'K', 'Sb', 'Au']",monoclinic,C2/m,0.9243,-0.5293,-0.0409,8,3.4696,52.95,16.468,5.0,0.0,3.0,2.0,['battery'],4
397960a05d,CaDy3GeAs5Ir7,"['Ca', 'Ge', 'As', 'Dy', 'Ir']",monoclinic,Cm,0.0078,-0.8057,-0.0102,17,12.8773,52.95,11.637,4.0,3.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
b7c084298f,CaHo3GeAs5Ir7,"['Ca', 'Ge', 'As', 'Ho', 'Ir']",monoclinic,Cm,0.0048,-0.8084,-0.0108,17,12.9956,52.95,11.636,4.0,3.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
307db93f04,LiZr2As4Pd,"['Li', 'As', 'Zr', 'Pd']",tetragonal,P-4m2,0.0136,-0.8409,-0.0402,8,7.0093,52.94,15.134,3.0,2.0,6.0,2.0,"['optical', 'energy']",4
d47ef90e62,Ti3GeMo2P2Ru,"['P', 'Ti', 'Ge', 'Mo', 'Ru']",monoclinic,Pm,0.0046,-0.857,-0.0848,9,7.1916,52.94,5.631,4.0,3.0,18.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'defense']",5
63c8937563,ThCoSiPIr,"['Si', 'P', 'Co', 'Ir', 'Th']",tetragonal,P4/nmm,,-1.085,0.0002,10,11.16,52.94,10.464,5.0,3.0,9.0,3.5,"['semiconductor', 'battery', 'optical']",5
f771fedab0,Na4Nb5WSe12,"['Na', 'Se', 'Nb', 'W']",trigonal,R3,,-1.1949,-0.0167,22,5.6736,52.94,14.634,3.0,3.0,6.0,2.0,"['superalloy', 'defense']",4
ee7b54ee83,Nd2MgIn(SiIr2)2,"['Mg', 'Si', 'In', 'Nd', 'Ir']",tetragonal,P-4m2,,-0.8529,-0.056,10,10.8784,52.94,10.797,5.0,3.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
63f0ae6d0f,NaNb2WSe6,"['Na', 'Se', 'Nb', 'W']",trigonal,P3,0.0154,-1.1338,-0.0281,20,5.9405,52.94,14.634,3.0,3.0,6.0,2.0,"['superalloy', 'defense']",4
0dec5de328,LiNb8(SiSn2)2,"['Li', 'Si', 'Nb', 'Sn']",tetragonal,I-42m,0.0008,-0.376,-0.0143,15,7.5811,52.94,10.966,5.0,3.0,9.0,2.0,"['semiconductor', 'quantum', 'energy']",4
76b1e0fa76,Li2Hf4Zr2(Al2Pd)7,"['Li', 'Al', 'Zr', 'Pd', 'Hf']",monoclinic,Cm,,-0.7044,-0.0111,29,7.0694,52.93,16.959,0.0,3.0,6.0,2.5,"['superalloy', 'energy']",5
2d4d16386b,Hf3TaNbGaGe2,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,C2/m,,-0.5906,-0.0446,16,11.5571,52.93,3.629,4.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
23e3d26db1,Li2Hf3Zr3(Al2Pd)7,"['Li', 'Al', 'Zr', 'Pd', 'Hf']",monoclinic,Cm,0.0036,-0.7109,-0.0098,29,6.7506,52.93,16.959,0.0,3.0,6.0,2.5,"['superalloy', 'energy']",5
827381c161,Hf6Ta2Nb2Ga5Ge,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0042,-0.4867,-0.0289,16,11.4068,52.93,3.629,4.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
cabb4e4b01,Hf6TaNb3(Ga2Ge)2,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,C2,0.0098,-0.5343,-0.0322,16,10.9372,52.93,3.629,4.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
